name	count_reads_SRX	count_reads_ER14	count_reads_ER23	count_reads_ER16	count_reads_ER18	count_reads_ER17	count_reads_ER21	count_reads_ER13	count_reads_ER22	count_reads_ER15	count_reads_ER19	count_reads_ER12	count_reads_ER20	gene
ENST00000450761.6	0	0	0	0	0	0	0	0	0	0	0	0	0	NREP
ENST00000515367.6	3	0	0	0	0	0	0	0	0	0	0	0	0	MCC
ENST00000316788.12	11	0	0	0	0	0	0	0	0	0	2	0	1	AP3S1
ENST00000274458.9	0	0	0	0	0	0	0	0	0	0	0	0	0	COMMD10
ENST00000632434.1	0	0	0	0	0	0	0	0	0	0	0	0	0	COMMD10
ENST00000515539.5	0	0	0	0	0	0	0	0	0	0	0	0	0	COMMD10
ENST00000274456.6	6	0	0	0	0	0	0	0	0	0	0	0	0	TNFAIP8
ENST00000261367.11	0	0	0	0	0	0	0	0	0	0	0	0	0	SNCAIP
ENST00000261368.13	0	0	0	0	0	0	0	0	0	0	0	0	0	SNCAIP
ENST00000499346.7	3	0	0	0	0	0	0	0	0	0	0	0	0	SLC12A2-DT
ENST00000501652.5	3	0	0	0	0	0	0	0	0	0	0	0	0	SLC12A2-DT
ENST00000657683.1	3	0	0	0	0	0	0	0	0	0	0	0	0	SLC12A2-DT
ENST00000262464.9	0	0	0	0	0	0	0	0	0	0	0	1	0	FBN2
ENST00000508989.5	0	0	0	0	0	0	0	0	0	0	0	1	0	FBN2
ENST00000274487.9	0	0	0	0	0	0	0	0	0	0	0	0	0	ADAMTS19
ENST00000395246.5	118	0	0	0	0	0	0	0	0	0	0	0	0	CDC42SE2
ENST00000505065.2	118	0	0	0	0	0	0	0	0	0	0	0	0	CDC42SE2
ENST00000503291.5	118	0	0	0	0	0	0	0	0	0	0	0	0	CDC42SE2
ENST00000360515.7	118	0	0	0	0	0	0	0	0	0	0	0	0	CDC42SE2
ENST00000265342.12	0	0	0	0	0	0	0	0	0	0	0	0	0	FSTL4
ENST00000282611.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CATSPER3
ENST00000033079.7	12	1	0	0	0	0	0	0	0	1	0	1	1	FAM13B
ENST00000689681.1	12	1	0	0	0	0	0	0	0	1	0	1	1	FAM13B
ENST00000425075.6	12	1	0	0	0	0	0	0	0	1	0	1	1	FAM13B
ENST00000420893.6	12	1	0	0	0	0	0	0	0	1	0	1	1	FAM13B
ENST00000645722.2	10	1	0	0	0	0	0	0	0	0	0	1	0	ARHGAP26
ENST00000274498.9	10	1	0	0	0	0	0	0	0	0	0	1	0	ARHGAP26
ENST00000642734.1	10	1	0	0	0	0	0	0	0	0	0	1	0	ARHGAP26
ENST00000447998.7	59	0	1	0	0	0	0	0	0	0	0	0	0	DCTN4
ENST00000424236.5	59	0	1	0	0	0	0	0	0	0	0	0	0	DCTN4
ENST00000446090.6	59	0	1	0	0	0	0	0	0	0	0	0	0	DCTN4
ENST00000627368.2	59	0	1	0	0	0	0	0	0	0	0	0	0	DCTN4
ENST00000435422.7	0	0	0	0	0	0	0	0	0	0	0	1	0	SGCD
ENST00000337851.9	0	0	0	0	0	0	0	0	0	0	0	1	0	SGCD
ENST00000519499.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000285868
ENST00000695962.1	0	0	0	0	0	0	0	0	0	0	0	0	0	TENM2
ENST00000341199.10	0	0	0	0	0	0	0	0	0	0	0	0	0	SIMC1
ENST00000430704.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SIMC1
ENST00000443967.5	0	0	0	0	0	0	0	0	0	0	0	0	0	SIMC1
ENST00000429602.7	0	0	0	0	0	0	0	0	0	0	0	0	0	SIMC1
ENST00000508859.8	0	0	0	0	0	0	1	0	0	0	0	0	0	ZDHHC11B
ENST00000620785.4	0	0	0	0	0	0	0	3	0	0	0	0	1	PRLR
ENST00000388827.4	3	0	0	0	0	0	0	0	0	0	0	1	0	CCDC152
ENST00000361970.10	3	0	0	0	0	0	0	0	0	0	0	1	0	CCDC152
ENST00000682214.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000682045.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000683789.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000681968.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000683665.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000682727.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000683403.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000629193.3	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000682876.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000683429.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000509358.7	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000340941.11	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000683339.1	1	0	0	0	0	0	0	0	0	0	0	0	0	MCCC2
ENST00000428202.7	14	0	0	0	0	0	0	0	0	0	0	0	0	POC5
ENST00000514838.6	14	0	0	0	0	0	0	0	0	0	0	0	0	POC5
ENST00000510798.5	14	0	0	0	0	0	0	0	0	0	0	0	0	POC5
ENST00000446329.6	14	0	0	0	0	0	0	0	0	0	0	0	0	POC5
ENST00000662995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MIR4280HG
ENST00000329378.7	0	0	0	0	0	0	0	0	0	0	0	1	0	KIAA0825
ENST00000715272.1	15	0	0	0	0	0	0	0	0	0	1	0	0	FAM174A
ENST00000312637.5	15	0	0	0	0	0	0	0	0	0	1	0	0	FAM174A
ENST00000513710.4	31	0	0	0	0	0	0	1	1	0	0	0	0	WDR36
ENST00000524171.5	1	0	0	0	0	0	0	0	0	1	0	3	0	C5orf58
ENST00000643807.1	0	0	1	0	0	0	0	0	0	0	0	0	0	ENSG00000293489
ENST00000642554.1	0	0	1	0	0	0	0	0	0	0	0	0	0	ENSG00000293489
ENST00000369679.4	3	0	0	0	0	0	0	0	0	0	0	0	0	CYB5R4
ENST00000369681.10	3	0	0	0	0	0	0	0	0	0	0	0	0	CYB5R4
ENST00000530927.5	4	0	0	0	0	0	0	0	0	0	0	0	0	GMDS
ENST00000380815.5	4	0	0	0	0	0	0	0	0	0	0	0	0	GMDS
ENST00000264870.8	0	0	0	0	0	0	0	0	0	0	0	0	0	F13A1
ENST00000371459.6	0	0	0	0	1	0	0	0	0	0	0	0	0	SUPT3H
ENST00000371460.5	0	0	0	0	1	0	0	0	0	0	0	0	0	SUPT3H
ENST00000635984.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000635760.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000636489.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000637089.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000637353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000637263.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000636107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000371068.11	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000636702.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000635996.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000636379.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000636954.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000538167.2	0	0	0	0	0	0	0	0	0	0	0	0	0	EFHC1
ENST00000503581.6	0	0	0	0	0	0	0	0	0	0	0	0	0	EYS
ENST00000370621.7	0	0	0	0	0	0	0	0	0	0	0	0	0	EYS
ENST00000369838.6	0	0	0	0	0	0	0	1	0	0	0	0	0	SH3BGRL2
ENST00000257749.9	25	0	0	0	0	0	0	0	0	0	0	0	0	BACH2
ENST00000406998.7	25	0	0	0	0	0	0	0	0	0	0	0	0	BACH2
ENST00000343122.7	25	0	0	0	0	0	0	0	0	0	0	0	0	BACH2
ENST00000695952.1	25	0	0	0	0	0	0	0	0	0	0	0	0	BACH2
ENST00000453877.6	25	0	0	0	0	0	0	0	0	0	0	0	0	BACH2
ENST00000262903.9	2	0	2	0	0	2	0	4	2	1	2	1	0	HACE1
ENST00000369125.6	2	0	2	0	0	2	0	4	2	1	2	1	0	HACE1
ENST00000392589.6	0	0	0	0	0	0	0	0	0	0	0	0	0	WASF1
ENST00000392587.6	0	0	0	0	0	0	0	0	0	0	0	0	0	WASF1
ENST00000392586.5	0	0	0	0	0	0	0	0	0	0	0	0	0	WASF1
ENST00000359451.6	0	0	0	0	0	0	0	0	0	0	0	0	0	WASF1
ENST00000392588.5	0	0	0	0	0	0	0	0	0	0	0	0	0	WASF1
ENST00000647244.1	8	0	0	0	1	0	0	0	0	0	1	1	0	DSE
ENST00000615438.4	0	0	0	2	0	0	0	0	0	0	0	0	0	PKIB
ENST00000392491.6	0	0	0	2	0	0	0	0	0	0	0	0	0	PKIB
ENST00000368417.6	0	0	0	0	0	0	0	0	0	0	1	0	0	NKAIN2
ENST00000617695.5	0	0	0	0	0	0	0	2	0	0	0	0	1	LAMA2
ENST00000421865.3	0	0	0	0	0	0	0	2	0	0	0	0	1	LAMA2
ENST00000618192.5	0	0	0	0	0	0	0	2	0	0	0	0	1	LAMA2
ENST00000367584.8	5	0	0	0	0	0	0	1	0	0	0	0	0	PHACTR2
ENST00000427704.6	5	0	0	0	0	0	0	1	0	0	0	0	0	PHACTR2
ENST00000305766.10	5	0	0	0	0	0	0	1	0	0	0	0	0	PHACTR2
ENST00000367545.8	1	0	0	0	0	0	0	0	0	0	0	0	0	UTRN
ENST00000367524.8	1	0	0	0	0	0	0	0	0	0	0	0	0	UTRN
ENST00000367526.8	1	0	0	0	0	0	0	0	0	0	0	0	0	UTRN
ENST00000367463.5	0	0	0	0	0	0	0	0	0	0	0	0	0	UST
ENST00000440973.5	0	0	0	0	0	0	0	0	0	0	0	0	0	ESR1
ENST00000206262.2	0	0	0	0	0	0	0	0	0	0	0	0	0	RGS17
ENST00000510118.5	1	0	0	0	0	0	0	0	0	0	0	0	0	RPS6KA2
ENST00000503859.5	1	0	0	0	0	0	0	0	0	0	0	0	0	RPS6KA2
ENST00000328908.9	1	2	0	0	0	0	0	0	0	0	0	0	0	CDYL
ENST00000397588.8	1	2	0	0	0	0	0	0	0	0	0	0	0	CDYL
ENST00000449732.6	1	2	0	0	0	0	0	0	0	0	0	0	0	CDYL
ENST00000324331.10	9	0	0	0	0	0	0	0	0	0	0	0	0	FARS2
ENST00000274680.9	9	0	0	0	0	0	0	0	0	0	0	0	0	FARS2
ENST00000439343.2	0	0	0	0	0	0	0	0	0	0	0	0	0	BLOC1S5-TXNDC5
ENST00000643311.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000645344.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000643126.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000647365.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000647466.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000643259.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000646007.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000644837.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000642622.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000642163.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000644111.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000646868.1	0	0	0	0	0	0	0	0	0	0	0	0	1	HULC
ENST00000504387.5	10	0	0	0	0	0	0	0	0	0	0	1	0	NEDD9
ENST00000344537.10	10	0	0	0	0	0	0	0	0	0	1	0	0	DTNBP1
ENST00000355917.7	10	0	0	0	0	0	0	0	0	0	1	0	0	DTNBP1
ENST00000622898.4	10	0	0	0	0	0	0	0	0	0	1	0	0	DTNBP1
ENST00000338950.9	10	0	0	0	0	0	0	0	0	0	1	0	0	DTNBP1
ENST00000287152.12	0	0	0	0	0	0	0	0	0	0	0	0	0	KIF6
ENST00000671451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000286417
ENST00000371374.6	0	0	0	0	0	0	0	0	0	0	0	0	0	RCAN2
ENST00000306764.11	0	0	0	0	0	0	0	0	0	0	0	0	0	RCAN2
ENST00000398738.3	0	0	0	0	0	0	0	0	0	0	0	0	0	PTCHD4
ENST00000679966.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PTCHD4
ENST00000244728.10	0	0	0	0	0	0	0	2	0	2	0	1	0	COL21A1
ENST00000370819.5	0	0	0	0	0	0	0	2	0	2	0	1	0	COL21A1
ENST00000615550.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PRIM2
ENST00000672107.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PRIM2
ENST00000649934.3	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000649679.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000370570.6	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000648168.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000649918.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000649011.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000649028.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000647964.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000650107.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000648394.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000648743.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000650035.1	12	0	0	0	0	0	0	0	0	0	0	0	0	LMBRD1
ENST00000505769.5	10	7	2	7	3	1	7	12	4	7	3	12	3	FAM135A
ENST00000418814.7	10	7	2	7	3	1	7	12	4	7	3	12	3	FAM135A
ENST00000457062.6	10	7	2	7	3	1	7	12	4	7	3	12	3	FAM135A
ENST00000361499.7	10	7	2	7	3	1	7	12	4	7	3	12	3	FAM135A
ENST00000370479.7	10	7	2	7	3	1	7	12	4	7	3	12	3	FAM135A
ENST00000505868.1	10	7	2	7	3	1	7	12	4	7	3	12	3	FAM135A
ENST00000316999.9	5	0	0	0	0	0	0	0	0	0	0	0	0	SMAP1
ENST00000370452.7	5	0	0	0	0	0	0	0	0	0	0	0	0	SMAP1
ENST00000370455.8	5	0	0	0	0	0	0	0	0	0	0	0	0	SMAP1
ENST00000619054.4	5	0	0	0	0	0	0	0	0	0	0	0	0	SMAP1
ENST00000230053.11	0	0	0	0	0	0	0	0	0	0	0	0	0	B3GAT2
ENST00000615536.1	0	0	0	0	0	0	0	0	0	0	0	0	0	B3GAT2
ENST00000370010.6	1	0	0	1	0	0	0	0	0	0	0	0	0	SENP6
ENST00000447266.7	1	0	0	1	0	0	0	0	0	0	0	0	0	SENP6
ENST00000369975.6	2	0	1	1	1	0	1	2	1	1	3	0	0	MYO6
ENST00000369977.8	2	0	1	1	1	0	1	2	1	1	3	0	0	MYO6
ENST00000369985.9	2	0	1	1	1	0	1	2	1	1	3	0	0	MYO6
ENST00000664640.1	2	0	1	1	1	0	1	2	1	1	3	0	0	MYO6
ENST00000615563.4	2	0	1	1	1	0	1	2	1	1	3	0	0	MYO6
ENST00000672093.1	2	0	1	1	1	0	1	2	1	1	3	0	0	MYO6
ENST00000369950.8	0	0	0	0	0	0	0	0	0	0	0	0	0	IMPG1
ENST00000611179.4	0	0	0	0	0	0	0	0	0	0	0	0	0	IMPG1
ENST00000275034.5	11	0	0	0	0	0	0	0	0	1	0	0	0	PHIP
ENST00000700114.1	11	0	0	0	0	0	0	0	0	1	0	0	0	PHIP
ENST00000700115.1	11	0	0	0	0	0	0	0	0	1	0	0	0	PHIP
ENST00000700013.1	11	0	0	0	0	0	0	0	0	1	0	0	0	PHIP
ENST00000700118.1	11	0	0	0	0	0	0	0	0	1	0	0	0	PHIP
ENST00000369747.8	5	0	0	0	0	0	0	0	0	1	0	0	0	UBE3D
ENST00000369705.4	0	0	0	0	0	0	0	0	0	0	0	0	0	ME1
ENST00000525899.6	0	0	0	0	0	0	0	0	0	0	0	0	0	GJB7
ENST00000369485.9	2	0	0	0	0	0	0	0	0	0	0	0	0	RNGTT
ENST00000369475.7	2	0	0	0	0	0	0	0	0	0	0	0	0	RNGTT
ENST00000538899.2	2	0	0	0	0	0	0	0	0	0	0	0	0	RNGTT
ENST00000369325.7	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000369327.7	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000369332.7	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000369329.8	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000700591.1	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000700592.1	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000700593.1	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000703101.1	12	0	0	0	0	0	0	0	0	0	0	0	0	MAP3K7
ENST00000536676.5	0	0	0	0	0	0	0	0	0	0	0	0	0	KLHL32
ENST00000539200.5	0	0	0	0	0	0	0	0	0	0	0	0	0	KLHL32
ENST00000369261.9	0	0	0	0	0	0	0	0	0	0	0	0	0	KLHL32
ENST00000500704.7	1	1	0	2	3	0	0	1	0	0	0	0	0	USP45
ENST00000327681.10	1	1	0	2	3	0	0	1	0	0	0	0	0	USP45
ENST00000369233.6	1	1	0	2	3	0	0	1	0	0	0	0	0	USP45
ENST00000652536.2	3	0	0	0	0	0	0	0	0	0	0	0	0	PREP
ENST00000369110.8	3	0	0	0	0	0	0	0	0	0	0	0	0	PREP
ENST00000636437.1	9	0	1	0	0	0	0	0	0	0	0	0	0	ATG5
ENST00000343245.7	9	0	1	0	0	0	0	0	0	0	0	0	0	ATG5
ENST00000360666.6	9	0	1	0	0	0	0	0	0	0	0	0	0	ATG5
ENST00000635758.2	9	0	1	0	0	0	0	0	0	0	0	0	0	ATG5
ENST00000369076.8	9	0	1	0	0	0	0	0	0	0	0	0	0	ATG5
ENST00000613993.1	9	0	1	0	0	0	0	0	0	0	0	0	0	ATG5
ENST00000640771.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000293470
ENST00000424296.7	55	2	1	4	5	5	1	10	2	7	3	7	3	AK9
ENST00000319550.9	5	0	0	0	0	0	0	0	0	0	0	0	0	NT5DC1
ENST00000368602.4	0	0	0	0	0	0	0	0	0	0	1	0	0	TRAPPC3L
ENST00000275159.11	6	0	0	0	0	0	0	0	0	0	0	0	0	TBC1D32
ENST00000398212.7	6	0	0	0	0	0	0	0	0	0	0	0	0	TBC1D32
ENST00000334268.9	0	0	0	0	0	0	0	0	0	0	0	0	0	TRDN
ENST00000304877.17	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000368402.9	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000368388.6	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000534000.6	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000527711.5	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000528193.5	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000532429.5	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000534199.5	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000665046.1	2	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000226149
ENST00000657779.1	2	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000226149
ENST00000368134.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SAMD3
ENST00000431975.7	4	0	0	0	0	0	0	0	0	0	0	0	0	AKAP7
ENST00000683794.1	4	0	0	0	0	0	0	0	0	0	0	0	0	AKAP7
ENST00000541650.5	4	0	0	0	0	0	0	0	0	0	0	0	0	AKAP7
ENST00000537868.5	4	0	0	0	0	0	0	0	0	0	0	0	0	AKAP7
ENST00000263050.3	4	0	0	0	0	0	0	0	0	0	0	0	0	AKAP7
ENST00000367963.8	0	0	0	0	0	0	0	0	0	1	0	0	0	MOXD1
ENST00000607033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TARID
ENST00000650393.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC03002
ENST00000649069.1	2	0	0	0	0	0	0	0	0	0	0	1	0	ENSG00000231329
ENST00000646199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AIG1
ENST00000357847.9	0	0	0	0	0	0	0	0	0	0	0	0	0	AIG1
ENST00000275235.8	0	0	0	0	0	0	0	0	0	0	0	0	0	AIG1
ENST00000454207.2	190	5	6	3	3	5	7	12	5	6	1	17	9	ENSG00000280148
ENST00000423061.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SYNE1
ENST00000367255.10	0	0	0	0	0	0	0	0	0	0	0	0	0	SYNE1
ENST00000367220.9	0	0	0	0	0	0	0	0	0	0	0	1	0	IPCEF1
ENST00000265198.8	0	0	0	0	0	0	0	0	0	0	0	1	0	IPCEF1
ENST00000422970.6	0	0	0	0	0	0	0	0	0	0	0	1	0	IPCEF1
ENST00000673182.1	0	0	0	0	0	0	0	0	0	0	0	1	0	ENSG00000288520
ENST00000367090.4	12	2	1	1	1	0	1	8	2	3	3	4	0	TMEM181
ENST00000684151.1	12	2	1	1	1	0	1	8	2	3	3	4	0	TMEM181
ENST00000714212.1	12	2	1	1	1	0	1	8	2	3	3	4	0	TMEM181
ENST00000714118.1	12	2	1	1	1	0	1	8	2	3	3	4	0	TMEM181
ENST00000417479.2	0	0	0	0	0	0	0	0	0	0	1	0	0	ENSG00000231863
ENST00000448612.6	1	0	0	0	1	0	0	0	0	1	0	0	0	WDR27
ENST00000423258.5	1	0	0	0	1	0	0	0	0	1	0	0	0	WDR27
ENST00000426839.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000230423
ENST00000661223.1	0	0	5	0	0	0	0	3	0	2	1	6	2	SERPINB9P1
ENST00000667461.1	0	0	5	0	0	0	0	3	0	2	1	6	2	SERPINB9P1
ENST00000371458.1	0	0	0	0	1	0	0	0	0	0	0	0	0	SUPT3H
ENST00000296861.2	0	0	0	0	0	0	0	0	0	0	0	0	0	TNFRSF21
ENST00000666996.1	0	3	0	0	0	1	0	0	0	0	0	0	0	ENSG00000227885
ENST00000702103.1	0	3	0	0	0	1	0	0	0	0	0	0	0	ENSG00000227885
ENST00000608353.5	6	0	0	0	0	0	0	0	0	0	0	0	2	SMIM8
ENST00000392863.6	6	0	0	0	0	0	0	0	0	0	0	0	2	SMIM8
ENST00000229570.9	6	0	0	0	0	0	0	0	0	0	0	0	2	SMIM8
ENST00000608525.5	6	0	0	0	0	0	0	0	0	0	0	0	2	SMIM8
ENST00000608868.2	6	0	0	0	0	0	0	0	0	0	0	0	2	SMIM8
ENST00000369244.7	16	0	4	2	4	1	4	3	2	1	2	4	4	FBXL4
ENST00000229971.2	16	0	4	2	4	1	4	3	2	1	2	4	4	FBXL4
ENST00000453496.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000293470
ENST00000368948.6	55	2	1	4	5	5	1	10	2	7	3	7	3	AK9
ENST00000285397.9	55	2	1	4	5	5	1	10	2	7	3	7	3	AK9
ENST00000338882.5	2	0	0	0	0	0	0	0	0	0	0	0	0	METTL24
ENST00000368919.8	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC22A16
ENST00000330550.8	0	0	0	0	0	0	0	0	0	0	0	0	0	SLC22A16
ENST00000356128.4	0	0	0	0	0	0	0	0	0	0	1	0	0	TRAPPC3L
ENST00000392482.6	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000524679.1	0	1	0	0	0	0	0	0	0	1	0	1	0	TPD52L1
ENST00000670413.1	2	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000226149
ENST00000336749.3	0	0	0	0	0	0	0	0	0	1	0	0	0	MOXD1
ENST00000367576.6	190	5	6	3	3	5	7	12	5	6	1	17	9	LTV1
ENST00000639423.1	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000367519.9	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000611340.5	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000435470.2	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000638262.1	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000639465.1	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000640980.1	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000638783.1	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000638778.1	2	0	0	0	0	0	0	0	0	0	0	0	0	EPM2A
ENST00000519344.5	0	0	0	0	0	0	0	0	0	0	0	1	0	IPCEF1
ENST00000648328.1	2	0	0	0	0	1	1	1	1	1	0	2	0	GTF2H5
ENST00000691867.1	2	0	0	0	0	1	1	1	1	1	0	2	0	GTF2H5
ENST00000607778.2	2	0	0	0	0	1	1	1	1	1	0	2	0	GTF2H5
ENST00000689809.1	2	0	0	0	0	1	1	1	1	1	0	2	0	GTF2H5
ENST00000714122.1	12	2	1	1	1	0	1	8	2	3	3	4	0	TMEM181
ENST00000672717.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000671890.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000350941.7	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000355070.6	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000396127.6	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000671871.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000671963.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000242067.11	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000673056.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000671952.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BBS9
ENST00000634803.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MGC4859
ENST00000423059.9	0	0	0	0	0	0	0	0	0	0	0	0	0	THSD7A
ENST00000428135.7	15	0	0	0	0	0	0	0	0	0	0	0	0	SNX13
ENST00000611725.4	15	0	0	0	0	0	0	0	0	0	0	0	0	SNX13
ENST00000406451.8	0	2	3	1	5	0	2	3	1	1	6	7	4	HDAC9
ENST00000441542.7	0	2	3	1	5	0	2	3	1	1	6	7	4	HDAC9
ENST00000686413.1	0	2	3	1	5	0	2	3	1	1	6	7	4	HDAC9
ENST00000401921.5	0	2	3	1	5	0	2	3	1	1	6	7	4	HDAC9
ENST00000396299.6	0	0	0	0	0	0	0	0	0	0	0	0	0	CREB5
ENST00000629291.2	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000232006
ENST00000354212.9	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
ENST00000419488.5	0	0	0	0	0	0	0	0	0	0	0	0	0	MAGI2
